Name ,Country ,Sex,Age,University ,Department ,CGPA
Gerladina Harold,Tunisia,F,21,Université de Jendouba,Human Resources,3.79
Alfi Tuffrey,Serbia,M,41,Singidunum University,Support,4.75
Sandro Branche,France,M,43,Ecole Polytechnique Universitaire de Lille,Research and Development,3.43
Bink Skeermer,Nepal,F,33,Kathmandu University,Research and Development,0.51
Kerry Folkerd,Indonesia,M,35,Universitas Syiah Kuala,Training,2.06
Ingrid Durston,Estonia,M,48,Tallinn University of Technology,Services,0.6
Melli Lunt,Poland,M,30,Ryszard Lazarski University of Commerce and Law in Warsaw,Support,3.59
Alix Howell,China,F,26,Shenyang Polytechnic University,Services,2.57
Danita Decroix,France,F,36,Ecole Nationale Supérieure de l'Aéronautique et de l'Espace,Research and Development,2.01
Marcy Prigg,Ecuador,F,29,Escuela Politécnica del Ejercito,Services,3.42
Tessi Humphrys,China,F,46,Chongqing Education College,Training,0.92
Mirella Meddings,Greece,F,35,Technological Education Institute of Mesologgi,Training,2.6
Andi Etherton,Honduras,M,47,Universidad de San Pedro Sula,Research and Development,3.14
Fawn Wilmot,Indonesia,M,29,Universitas Jenderal Soedirman,Services,3.35
Aindrea Broadbear,Mexico,F,28,Universidad Valle del Grijalva,Engineering,0.39
Guthry Boon,Argentina,M,26,Universidad del Museo Social Argentino,Training,0.87
Karoly Pennetta,Peru,F,23,Universidad San Pablo,Training,3.86
Mikaela Whittingham,Philippines,F,31,University of the Philippines Open University,Accounting,4.06
Margette Trace,Indonesia,F,46,Universitas Cenderawasih,Engineering,4.91
Umberto Audley,Hungary,F,21,University of Veterinary Science,Human Resources,0.3
Goldy Bellow,United States,F,49,Hillsdale College,Engineering,0.91
Carley Fencott,Indonesia,M,32,Universitas Katolik Soegijapranoto,Training,3.68
Keelia Trevains,Poland,M,37,Ryszard Lazarski University of Commerce and Law in Warsaw,Product Management,1.67
Bendick Abrahmson,Denmark,M,39,Danish Business Academy,Research and Development,3.94
Anette Danielis,Brazil,F,45,Universidade Federal de Alagoas,Services,3.68
Zea Somerton,China,M,25,Dalian Polytechnic University,Services,1.46
Fifine Shillinglaw,China,F,23,Huazhong University of Science and Technology,Engineering,1.4
Enid Spoor,Russia,M,23,Samara State University of Economics,Business Development,4.53
Georgie Rodder,Colombia,M,43,Universidad de Antioquia,Accounting,1.94
Blair Carefull,Azerbaijan,F,38,Azerbaijan International University,Sales,3.43
Freddie Jennison,China,F,33,Shanghai Jiaotong University,Research and Development,4.07
Joete Weeke,Lithuania,M,45,Mykolo Romerio university,Training,0.32
Saunderson Hughman,Ethiopia,F,22,Adama Science and Technology University,Sales,4.27
Dawna Hartwell,Ukraine,M,38,Kiev National Economic University Named after Vadym Hetman,Legal,2.31
Costanza Oels,Poland,M,29,University of Opole,Marketing,4.83
Normie Bolstridge,Argentina,M,35,Universidad Argentina de la Empresa,Research and Development,0.6
Cirillo Riach,France,F,43,Ecole d'Architecture de Nancy,Research and Development,1.09
Waite Sproul,Russia,M,49,Kazan State University of Medicine,Research and Development,1.36
Lemmie Lidden,China,F,40,Zhongnan University of Technology,Accounting,0.23
Dar Smallridge,Philippines,F,36,Isabela State University,Services,3.42
Giavani Chipp,Serbia,F,46,University of Belgrade,Legal,1.97
Joey Fernihough,China,F,25,Zhongnan University of Technology,Engineering,0.8
Albie Northey,Canada,F,47,Ontario College of Art and Design,Sales,2.51
Luciana Zupa,Argentina,F,32,Universidad ISALUD,Human Resources,3.43
Gusti Johnston,Indonesia,M,40,Universitas Sriwijaya,Support,1.89
Ailene Grayne,China,F,42,Chinese People's Public Security University,Training,0.6
Rhody Cleever,South Africa,M,47,Nelson Mandela Metropolitan University,Services,3.67
Evonne Enevold,United States,F,25,Hardin-Simmons University,Legal,0.22
Alyda Benson,Indonesia,F,36,Universitas Katolik Widya Manadala,Product Management,3.64
Kendrick Andresser,Kazakhstan,M,37,East Kazakstan State Technical University,Product Management,0.31
Andris Malshinger,China,M,33,Wuhan University,Product Management,3.81
Mayer Sieur,United States,F,47,Rocky Mountain College,Services,3.07
Dominique Helkin,Philippines,M,50,Saint Mary's University,Marketing,0.92
Leelah Kirman,Poland,F,37,"Physical Education Academy ""Eugeniusz Piasecki"" in Poznan",Marketing,0.59
Carroll Loftin,China,F,25,North China Electric Power University,Sales,3.65
Ludovika Issacoff,Russia,F,25,Sterlitamak State Pedagogical Institute,Support,1.43
Georgette Pittock,Indonesia,M,42,Universitas Gajayana Malang,Services,0.88
Gilly Micallef,Russia,M,47,Surgut State University,Support,4.99
Terri Dusting,Brazil,F,20,Universidade Estadual de Feira de Santana,Product Management,2.54
Gardener Newey,Spain,M,24,Universidad de Salamanca,Research and Development,0.16
Haslett Starford,Venezuela,M,32,"Universidad Nacional Experimental Politécnica ""Antonio José de Sucre""",Marketing,1.12
Sunny MacLice,Indonesia,F,49,Universitas Kristen Indonesia,Support,2.98
Clem Louth,China,M,33,Wenzhou Medical College,Training,2.86
Nels O' Faherty,Mexico,F,42,Universidad Cristóbal Colón,Support,3.58
Merilyn Vlasin,France,M,36,Université d'Avignon,Support,2.2
Alfi Vanyard,Sweden,F,31,Malmö University College,Legal,3.47
Juan Dannohl,Portugal,M,35,Instituto Superior de Paços de Brandão,Human Resources,0.97
Sonia Ortiger,Tajikistan,M,40,Tajik National University,Training,2.49
Sheridan Simonelli,Indonesia,F,29,Politeknik Negeri Padang,Marketing,1.2
Bart Croisier,Chile,F,32,Universidad del Mar,Research and Development,2.99
Elston Lissenden,Poland,M,26,Technical University of Szczecin,Marketing,2.25
Brig Gravet,Russia,F,25,Petrozavodsk State University,Business Development,4.28
Cart Sandy,Germany,M,37,Rheinische Fachhochschule Köln,Human Resources,2.65
Reeta Ciementini,Russia,F,42,Omsk State Pedagogical University,Support,0.99
Noby Naper,Sweden,F,44,University College of Gävle,Product Management,0.31
Jammie Van der Veldt,China,F,46,Zhongnan University of Economics and Law,Human Resources,4.2
Shep Prigmore,China,F,28,Shandong University of Science and Technology,Business Development,0.01
Erroll Tetther,Indonesia,M,47,Universitas Tadulako,Engineering,1.16
Blaire Twinbrow,Poland,F,46,University of Opole,Human Resources,2.25
Fritz Quince,Portugal,F,49,Instituto Politécnico de Viana do Castelo,Engineering,0.99
Zsa zsa O'Howbane,Philippines,F,39,University of Pangasinan,Sales,4.33
Sidney Hallows,China,M,31,Shanghai University,Marketing,4.49
Elisha Guerry,Yemen,F,30,Yemenia University,Business Development,1.8
North Gummer,El Salvador,F,27,Universidad Albert Einstein,Human Resources,1.84
Noni Wegner,Bulgaria,M,41,Medical University Varna,Accounting,2.51
Ysabel Stirland,Russia,F,30,Yaroslavl State Medical Academy,Research and Development,2.43
Cristi Greenhead,Canada,F,33,University of Guelph,Accounting,4.88
Kelwin Ivanishin,France,M,24,Ecole des Ingénieurs de la Ville de Paris,Human Resources,4.61
Tiebout Dietz,Czech Republic,M,39,Prague Institute of Chemical Technology,Marketing,4.08
Kath Mann,China,F,41,International Business University of Beijing,Sales,3.03
Barby Gedney,Uzbekistan,F,47,Tashkent Pharmaceutical Institute,Business Development,0.22
Cleavland Peye,Costa Rica,M,33,Universidad Veritas,Product Management,0.15
Lyell Capinetti,Poland,M,48,Music Academy in Lodz,Services,3.75
Marjorie Grzesiak,Russia,M,43,St. Petersburg State University,Marketing,1.99
Calli Elwood,Iran,M,37,Shaheed Chamran University,Human Resources,1.87
Glori Cruickshanks,Uganda,M,39,Ndejje University,Legal,4.69
Hulda Bulleyn,Russia,M,43,St. Petersburg State Mountain Institut,Sales,3.14
Lara Walworche,Indonesia,F,40,Universitas Wijaya Kusuma Surabaya,Engineering,3.19
Lorelle Lowless,Sweden,M,36,Nordic School of Public Health,Accounting,1.91
Stan Latty,Indonesia,M,26,Universitas Tidar Magelang,Research and Development,4.25
Tisha Sully,China,M,48,Xinghai Conservatory of Music,Business Development,1.81
Thomasa Worham,Sweden,M,43,Örebro University,Accounting,1.47
Kara Davidovicz,Philippines,F,46,Ateneo de Manila University,Engineering,0.54
Peder Rayment,Portugal,F,35,Instituto Superior de Ciências Empresariais e de Turismo,Engineering,2.14
Lorene Antoniat,China,F,27,Southwest University of Science and Technology,Services,4.82
Rudie Jain,Peru,M,33,Universidad San Martin de Porres,Services,1.56
Gaspar Perry,Poland,F,50,Technical University of Radom,Accounting,1.37
Alanson Dalgetty,Mexico,M,25,Universidad Autonoma España de Durango,Legal,1.6
Yorke Connop,France,F,38,Ecole Nationale Superieure d'Informatique et de Mathematiques Appliquees de Grenoble,Sales,3.78
Kassi Kimbury,United States,F,39,American InterContinental University - Ft. Lauderdale,Marketing,1.21
Kacy Pelos,China,M,30,Northwest University Xi'an,Services,1.6
Adelina Browett,Poland,M,38,Silesian Technical University of Gliwice,Human Resources,3.14
Tatiania Castagne,France,F,35,Ecole Nationale Supérieure d'Ingenieurs Electriciens de Grenoble,Human Resources,4.08
Jena Arnao,China,M,34,Shenyang University,Sales,2.56
Rickard McCabe,Nicaragua,M,31,Universidad Nacional Autonoma de Nicaragua,Support,3.8
Barnabe Storer,China,M,48,Tongji Medical University,Research and Development,4.33
Leanor Golland,North Korea,M,37,Pyongyang University of Science and Technology,Support,4.59
Vinita Pashe,Laos,M,36,Soutsaka Institute of management and Technology,Services,4.66
Freedman Bascomb,Philippines,M,44,Rizal Technological University,Services,4.03
Laird Manclark,United States,M,33,Western Kentucky University,Business Development,1.15
Zita Kirrens,United Kingdom,F,40,University of Gloucestershire,Legal,1.22
Estel Chestney,China,F,33,Capital University of Medical Sciences,Support,0.77
Modestia Burnell,Russia,F,49,Samara State Academy for Railway Transportation,Services,2.35
Leicester Clegg,Ireland,F,43,"Institue of Technology, Tralee",Accounting,2.91
Ilka Innett,Philippines,M,31,University of lloilo,Accounting,1.16
Reagen Cathel,Philippines,M,39,University of Pangasinan,Services,4.5
Joelie Saxon,Nigeria,F,20,University of Maiduguri,Research and Development,1.4
Kathlin Papez,Kyrgyzstan,M,50,Jalalabad State University Kyrgyzstan,Business Development,1.56
Orsa Elener,El Salvador,M,44,Universidad Dr. Andreas Bello,Business Development,3.48
Bartolomeo Ecles,Cameroon,F,38,Université des Montagnes,Engineering,4.09
Dare Gerrans,Indonesia,M,26,Universitas Swadaya Gunung Djati,Business Development,1.48
Fairlie Plumm,Japan,F,34,Hokkaido Tokai University,Legal,3.76
Terrill Heugle,Indonesia,F,20,Universitas Persada Indonesia Y.A.I,Training,4.82
Querida Scriver,Nigeria,M,23,Lagos City Polytechnic,Legal,3.8
Brocky Sawle,South Korea,F,49,Korea National University of Physical Education,Sales,1.45
Sharity Andrzejowski,Togo,M,35,Université de Lomé,Accounting,3.42
Trista Collison,Russia,F,20,Ulyanovsk State Technical University,Legal,1.85
Ardelle Pentland,Sweden,F,36,Södertörn University College,Product Management,3.16
Eben Ginley,Peru,F,23,Universidad Alas Peruanas,Marketing,0.5
Bond Plumbridge,China,M,25,China USA Business University,Human Resources,2.14
Marget Ilett,Poland,F,41,Ryszard Lazarski University of Commerce and Law in Warsaw,Engineering,1.28
Timmie Hatherall,Brazil,F,26,Pontifícia Universidade Católica do Rio Grande do Sul,Sales,3.41
Wain Weed,China,M,35,Shanghai Medical University,Engineering,4.92
Janella Yegorshin,Philippines,F,35,Northwestern University of the Philippines,Support,2.69
Barney Willmott,Sri Lanka,F,47,University of Jaffna,Product Management,0.06
Lianne Abramino,China,M,21,China University of Political Science and Law,Sales,4.16
Trip Newtown,Russia,F,33,Novosibirsk State Agricultural University,Research and Development,4.65
Tracie Hegley,Sweden,F,31,Karlstad University,Support,0.4
Boigie MacVicar,Ukraine,M,23,Odessa State Academy of Construction and Architecture,Training,3.85
Erin O'Heaney,China,M,38,Wenzhou University,Engineering,3.55
Basil Renvoise,Japan,M,50,Chiba Institute of Technology,Business Development,1.32
Mervin Chalcroft,China,F,24,Qingdao University,Legal,0.09
Adara Roselli,Thailand,M,32,Stamford International University,Services,2.62
Raddie Cropp,Egypt,F,47,German University in Cairo,Business Development,1.5
Tomasina Gladstone,Panama,M,35,Floret Global University,Marketing,2.81
Allina Kurt,China,M,43,Shandong Medical University,Business Development,0.13
Cosme Cornick,Mexico,M,47,Universidad Autónoma de Baja California Sur,Research and Development,0.6
Charleen Greenhow,Argentina,F,32,Universidad de Belgrano,Services,3.09
Dagny Freed,China,M,31,Guangdong University of Technology,Training,3.53
Siana Allright,Peru,M,49,Universidad Privada Antenor Orrego,Accounting,1.89
Shayne Rawling,Sweden,M,23,School of Design and Crafts,Legal,1.75
Thane Gentery,Ukraine,F,28,Khmelnitsky National University,Support,2.12
Rosabelle Mattheis,United States,M,42,Louisiana State University and Agricultural and Mechanical College,Accounting,0.56
Frederico Kenewell,Belarus,F,43,Belarussian State Pedagogical University M. Tanka,Accounting,2.86
Adam Jolliff,Russia,M,21,Moscow State Textile University A.N. Kosygin,Legal,2.36
Horst Gainsburgh,Indonesia,F,39,Universitas Wijaya Kusuma Surabaya,Engineering,1.67
Ema Wingham,Mali,M,27,Université de Bamako,Sales,1.38
Sharon Copin,Russia,F,22,Nevsky Institute of Language and Culture,Engineering,3.02
Jen Rolfe,Uruguay,F,40,Universidad de la Empresa (UDE),Accounting,4.76
Jori Towne,Dominican Republic,F,20,Universidad del Caribe,Services,3.12
Gard Sherrin,Canada,M,23,Augustana University College,Engineering,3.25
Nonie Esmond,Pakistan,M,30,The Global College Lahore,Research and Development,1.13
Sumner Vernalls,United Kingdom,M,39,University of Bradford,Product Management,4.07
Aldon Lapish,China,M,27,Shanghai Maritime University,Sales,2.32
Maryjane Klishin,Philippines,M,35,Divine Word College of Legazpi,Human Resources,2.18
Artemas Casarini,Japan,M,29,Wakayama University,Product Management,3.11
Jandy Alexsandrovich,Russia,M,49,Ural State Academy of Mining and Geology,Business Development,1.64
Nalani Standrin,Bangladesh,F,27,East West University,Human Resources,3.87
Theo Tremethack,Sri Lanka,M,23,Uva Wellassa University,Sales,0.04
Sheffield Houldcroft,Indonesia,M,45,Universitas 17 Agustus 1945 Cirebon,Product Management,2.55
Carri Eaglesham,Turkmenistan,M,41,International Turkmen Turkish University,Engineering,2.45
Ulrikaumeko Pantridge,Brazil,F,30,Universidade Católica de Petrópolis,Services,3.8
Nessy Hegley,Uganda,M,48,Central Buganda University,Business Development,2.06
Zarah Jori,Chile,F,22,"Universidad International SEK, Santiago",Accounting,4.5
Leila Bearblock,Russia,M,50,Nevsky Institute of Language and Culture,Sales,1.79
Traci Gavagan,China,M,44,Wuhan University of Hydraulic and Electric Engineering,Legal,1.53
Elinore Cham,Brazil,M,46,Universidade Santa Cecília dos Bandeirantes,Accounting,1.84
Bronnie Abella,Philippines,M,48,Cagayan State University,Engineering,4.74
Lindon Gantz,France,M,50,Ecole Supérieure de Commerce de Pau,Sales,3.22
Ingamar Coalburn,Japan,F,32,Tokyo University of Fisheries,Sales,1.76
Addison Slocum,China,F,20,Anhui Normal University,Support,1.21
Ysabel Cattle,China,M,44,Shanghai Ocean University,Legal,4.42
Toiboid Bande,Colombia,M,31,Fundación Universitaria Manuela Beltrán,Services,4.9
Ainslie Trude,Japan,M,31,Nara Women's University,Research and Development,2.08
Storm Smoote,Swaziland,F,26,University of Swaziland,Human Resources,4.2
Evangelina McInnery,Indonesia,M,32,Universitas Sarjanawiyata Tamansiswa,Sales,2.39
Sydney O'Kennedy,China,M,45,Henan Normal University,Legal,4.24
Brad Sennett,North Korea,M,41,Pyongyang University of Science and Technology,Accounting,2.56
Scarface Gerardeaux,Sweden,F,36,Chalmers University of Technology,Accounting,0.91
Ignatius Clausen,China,M,25,Tianjin Normal University,Legal,3.13
Hillard Bull,China,M,33,Inner Mongolia Agricultural University,Research and Development,2.86
Carter Skinley,China,M,22,Hainan University,Product Management,3.89
Erica Lempke,South Korea,F,28,Kongju National University,Product Management,1.65
Kynthia Kemell,Bahamas,M,37,The College of The Bahamas,Sales,0.39
Matty Byway,Indonesia,F,35,Universitas Palangka Raya,Business Development,1.04
Duffy Crum,South Korea,M,31,Kyungwon University,Marketing,1.21
Hoyt Benion,Saudi Arabia,F,46,Dammam Community College,Accounting,4.13
Portie Griffith,Argentina,F,50,Universidad Empresarial Siglio 21,Research and Development,1.88
Karita Goodhay,Iran,M,32,Deylaman Institute of Higher Education,Support,4.22
Kingston Kemet,China,M,48,Beijing Medical University,Support,3.97
Hercule Placidi,China,F,25,Heilongjiang University,Legal,2.3
Corabella Pipping,China,M,40,Hebei Agricultural University,Business Development,2.65
Tanitansy MacCorley,Indonesia,M,50,Universitas Kristen Satya Wacana,Support,2.48
Anni Faulks,China,F,45,Wuhan University of Hydraulic and Electric Engineering,Support,2.81
Othilie Souness,Brazil,F,43,Universidade Federal de Mato Grosso do Sul,Services,4.74
Terrye Maycock,Croatia,M,46,University of Rijeka,Training,0.96
Mala Dartnall,Sweden,M,30,Malmö University College,Product Management,2.56
Amby Lawfull,Yemen,M,48,Alahgaff University,Marketing,3.49
Lawry Shelmerdine,Indonesia,F,32,Universitas Swadaya Gunung Djati,Product Management,0.74
Urbano Kinnon,Uruguay,F,26,Universidad Católica del Uruguay,Legal,4.93
Gabe Liquorish,China,M,21,"Donghua University, Shanghai",Engineering,1.87
Elvina Spellacey,Russia,M,27,Voronezh State Pedagogical University,Engineering,0.07
Shirline Jurgenson,Thailand,F,33,Kasem Bundit University,Legal,4
Zoe Hakonsson,Egypt,M,44,Military Technical College,Services,1.6
Free Delcastel,Denmark,F,34,Engineering College of Copenhagen,Services,4.89
Prent Aldhous,China,M,45,Nanjing University of Chemical Technology,Marketing,4.51
Alanah Wrathmell,China,F,27,Xiamen University,Marketing,1.33
Becka Le Brom,Malaysia,M,25,Iact College,Accounting,4.48
Ara Foot,Cameroon,F,42,Université de Yaoundé I,Human Resources,0.3
Hort Redon,Bosnia and Herzegovina,F,20,University of East Srarajevo,Research and Development,0.73
Louisette Cantua,Peru,F,26,Universidad Nacional de Educación Enrique Guzmán y Valle,Product Management,2.83
Amil Skittle,Macedonia,M,29,St.Cyril and Methodius University,Training,2.7
Sandy Studart,Kazakhstan,F,50,Semey State University,Business Development,2.43
Fran Vasiliev,Guinea,F,35,Université Kofi Annan,Product Management,2.32
Josephina Streater,Netherlands,M,36,Utrecht University,Product Management,1.85
Elena Bown,Russia,F,39,Ural State Conservatory,Services,3.01
Troy Blundan,Tanzania,M,40,University of Dodoma,Marketing,4.57
Agnola Reddell,Russia,F,23,Bratsk State Technical University,Engineering,2.1
Christa Motto,Guatemala,F,31,Universidad Panamericana,Accounting,2.49
Doy Jarmain,Ecuador,M,22,Universidad San Francisco de Quito,Research and Development,3.52
Tate Milne,Portugal,F,44,Instituto Superior D. Afonso III - INUAF,Product Management,1.99
Jozef Shipley,Sweden,F,48,Royal lnstitute of Technology,Human Resources,2.84
Jo Chilton,Philippines,F,46,University of San Agustin,Product Management,2.43
Paolina Thomsen,Russia,M,41,Tyumen State Agricultural Academy,Engineering,2.05
Che Garner,Portugal,M,37,Instituto Politécnico de Bragança,Legal,1.87
Hurley Creffeild,China,F,34,China Three Gorges University,Human Resources,3.73
Rick Hatchette,Indonesia,M,34,Universitas Negeri Yogyakarta,Product Management,0.48
Annnora MacLucais,Egypt,F,31,Benha University,Training,1.02
Lindy Tithecott,Japan,F,37,Koriyama Women's University and College,Research and Development,3.29
Jacquie Derell,East Timor,M,50,Jadavpur University,Product Management,3.27
Pru Giacomuzzi,Japan,M,25,Fukuoka Women's University,Support,2.94
Abbie Rosa,Indonesia,M,47,Universitas 17 Agustus 1945 Samarinda,Support,0.11
Danny Barrick,Indonesia,M,30,Politeknik Pos Indonesia,Legal,2.44
Ashia O' Quirk,Zambia,M,20,Copperbelt University,Sales,1.67
Ezra Maryet,Azerbaijan,F,42,Nakhchivan Private University,Marketing,3.96
Harlan Trask,Albania,M,27,University of New York Tirana,Engineering,4.64
Mora Game,China,M,24,Zhejiang University of Technology,Engineering,4.59
Juanita Portman,Indonesia,F,48,Universitas Dr. R. Moestopo,Support,3.76
Jenelle Dow,Indonesia,M,48,Universitas Sarjanawiyata Tamansiswa,Training,3.97
Padgett Gotch,Portugal,M,37,Instituto Superior de Entre Douro e Vouga,Accounting,3.83
Peg Latliff,Argentina,M,40,Universidad de San Andres,Business Development,1.74
Avis Slany,Japan,F,35,Sanyo Gakuen University,Business Development,3.86
Amii Blunden,Portugal,F,49,Universidade Portucalense Infante D. Henrique,Legal,0.06
Eimile Knudsen,France,F,42,Université d'Angers,Business Development,1.32
Alex Janew,France,F,26,Ecole Supérieure de Commerce de Bordeaux,Services,4.83
Reiko Billyeald,France,M,45,Ecole Nationale Supérieure des Mines de Nancy,Research and Development,3.7
Ange Halls,Thailand,F,29,Chiang Mai Vocational College,Research and Development,4.72
Jermain Shankle,Canada,F,29,St. Paul University,Business Development,0.3
Kendall Fedorchenko,Palestinian Territory,M,33,Al-Quds Open University,Research and Development,3.4
Eli Chastaing,Bosnia and Herzegovina,F,42,International University of Travnik,Training,2.35
Ediva Pettecrew,Canada,F,32,Canadian College of Business & Computers,Sales,2.9
Madelena Buddles,Vietnam,F,29,Ho Chi Minh City University of Transport,Research and Development,4.83
Arlana Rawood,Honduras,F,48,Escuela Agricola Panamericana Zamorano,Engineering,0.8
Skyler Harteley,Japan,M,33,Miyazaki Medical College,Support,0.43
Chaim Grafham,Finland,F,29,Scandinavian Art and Business Institute,Engineering,1.82
Con Aberkirdo,Nigeria,M,48,University of Lagos,Business Development,0.17
Lianna Eley,China,M,42,Zhongnan University of Economics and Law,Sales,3.09
Freeland Pedron,Albania,M,31,Academy of Arts,Marketing,1.63
Buiron Beatens,Indonesia,F,24,Universitas Ma Chung,Research and Development,2.85
Gray Bole,China,M,40,Shanghai Dainji University,Engineering,2.91
Ricoriki Dooher,Sri Lanka,F,45,Sabaragamuwa University of Sri Lanka,Services,0.98
Kim Knappe,Palau,F,44,International University of Health and Welfare,Product Management,4.81
Michel Miners,Guadeloupe,M,44,Université des Antilles et de la Guyane,Research and Development,4.57
Biddy Brimilcome,Brazil,F,31,Centro Universitário Serra dos Órgãos,Support,3.33
Vanni McClinton,Greece,F,41,University of Piraeus,Legal,3.35
